#ncounts	stability	slowest(tau1)	next-slowest(tau2)	var(eval1)	resample?(e1)	var(eval2)	resample?(e2)
631554	   0.000	-500399958596722.25000000	-900719925474099.62500000 tCounts.uniform.microT_AAAAAA.1.41.mtx
646591	   0.000	9007199254740992.00000000	3002399751580330.00000000 tCounts.uniform.microT_AAAAAA.1.42.mtx
661628	   0.000	             nan	1801439850948197.75000000 tCounts.uniform.microT_AAAAAA.1.43.mtx
676665	   0.000	-750599937895083.12500000	-1501199875790165.75000000 tCounts.uniform.microT_AAAAAA.1.44.mtx
691702	   0.000	-900719925474099.62500000	-1125899906842624.50000000 tCounts.uniform.microT_AAAAAA.1.45.mtx
706739	   0.000	-750599937895083.12500000	-900719925474099.62500000 tCounts.uniform.microT_AAAAAA.1.46.mtx
721776	   0.000	-2251799813685248.50000000	-2251799813685248.50000000 tCounts.uniform.microT_AAAAAA.1.47.mtx
736813	   0.000	-1125899906842624.50000000	-4503599627370497.00000000 tCounts.uniform.microT_AAAAAA.1.48.mtx
751850	   0.000	-900719925474099.62500000	-1125899906842624.50000000 tCounts.uniform.microT_AAAAAA.1.49.mtx
766887	   0.000	-1501199875790165.75000000	-4503599627370497.00000000 tCounts.uniform.microT_AAAAAA.1.50.mtx
781924	   0.000	-562949953421312.50000000	-562949953421312.50000000 tCounts.uniform.microT_AAAAAA.1.51.mtx
796961	   0.000	-900719925474099.62500000	9007199254740992.00000000 tCounts.uniform.microT_AAAAAA.1.52.mtx
811998	   0.000	-643371375338642.75000000	-1125899906842624.50000000 tCounts.uniform.microT_AAAAAA.1.53.mtx
827035	   0.000	-1501199875790165.75000000	             nan tCounts.uniform.microT_AAAAAA.1.54.mtx
842072	   0.000	-1501199875790165.75000000	-2251799813685248.50000000 tCounts.uniform.microT_AAAAAA.1.55.mtx
857109	   0.000	-2251799813685248.50000000	750599937895082.25000000 tCounts.uniform.microT_AAAAAA.1.56.mtx
872146	   0.000	-403581229336664.12500000	-403581229336664.12500000 tCounts.uniform.microT_AAAAAA.1.57.mtx
887183	   0.000	-562949953421312.50000000	-750599937895083.12500000 tCounts.uniform.microT_AAAAAA.1.58.mtx
902220	   0.000	-643371375338642.75000000	-643371375338642.75000000 tCounts.uniform.microT_AAAAAA.1.59.mtx
917257	   0.000	-750599937895083.12500000	-4503599627370497.00000000 tCounts.uniform.microT_AAAAAA.1.60.mtx
932294	   0.000	-750599937895083.12500000	             nan tCounts.uniform.microT_AAAAAA.1.61.mtx
947331	   0.000	-2251799813685248.50000000	             nan tCounts.uniform.microT_AAAAAA.1.62.mtx
962368	   0.000	-750599937895083.12500000	-1501199875790165.75000000 tCounts.uniform.microT_AAAAAA.1.63.mtx
977405	   0.000	-562949953421312.50000000	-1125899906842624.50000000 tCounts.uniform.microT_AAAAAA.1.64.mtx
992442	   0.000	-375299968947541.81250000	-409418147942772.87500000 tCounts.uniform.microT_AAAAAA.1.65.mtx
1007479	   0.000	-900719925474099.62500000	-900719925474099.62500000 tCounts.uniform.microT_AAAAAA.1.66.mtx
1022516	   0.000	-409418147942772.87500000	-562949953421312.50000000 tCounts.uniform.microT_AAAAAA.1.67.mtx
1037553	   0.000	-375299968947541.81250000	-450359962737050.06250000 tCounts.uniform.microT_AAAAAA.1.68.mtx
1052590	   0.000	-643371375338642.75000000	-1125899906842624.50000000 tCounts.uniform.microT_AAAAAA.1.69.mtx
1067627	   0.000	-643371375338642.75000000	-643371375338642.75000000 tCounts.uniform.microT_AAAAAA.1.70.mtx
1082664	   0.000	-562949953421312.50000000	-1501199875790165.75000000 tCounts.uniform.microT_AAAAAA.1.71.mtx
1097701	   0.000	-643371375338642.75000000	-4503599627370497.00000000 tCounts.uniform.microT_AAAAAA.1.72.mtx
1112738	   0.000	-346430740566961.75000000	-1501199875790165.75000000 tCounts.uniform.microT_AAAAAA.1.73.mtx
1127775	   0.000	-2251799813685248.50000000	1286742750677284.00000000 tCounts.uniform.microT_AAAAAA.1.74.mtx
1142812	   0.000	-643371375338642.75000000	-750599937895083.12500000 tCounts.uniform.microT_AAAAAA.1.75.mtx
1157849	   0.000	9007199254740992.00000000	1501199875790165.00000000 tCounts.uniform.microT_AAAAAA.1.76.mtx
1172886	   0.000	-643371375338642.75000000	-1125899906842624.50000000 tCounts.uniform.microT_AAAAAA.1.77.mtx
1187923	   0.000	-750599937895083.12500000	-1501199875790165.75000000 tCounts.uniform.microT_AAAAAA.1.78.mtx
1202960	   0.000	-1501199875790165.75000000	9007199254740992.00000000 tCounts.uniform.microT_AAAAAA.1.79.mtx
1217997	   0.000	-750599937895083.12500000	-4503599627370497.00000000 tCounts.uniform.microT_AAAAAA.1.80.mtx
1233034	   0.000	-1125899906842624.50000000	-1125899906842624.50000000 tCounts.uniform.microT_AAAAAA.1.81.mtx
1248071	   0.000	-750599937895083.12500000	-2251799813685248.50000000 tCounts.uniform.microT_AAAAAA.1.82.mtx
1263108	   0.000	-500399958596722.25000000	-4503599627370497.00000000 tCounts.uniform.microT_AAAAAA.1.83.mtx
1278145	   0.000	-500399958596722.25000000	-750599937895083.12500000 tCounts.uniform.microT_AAAAAA.1.84.mtx
1293182	   0.000	-643371375338642.75000000	-1125899906842624.50000000 tCounts.uniform.microT_AAAAAA.1.85.mtx
1308219	   0.000	-2251799813685248.50000000	             nan tCounts.uniform.microT_AAAAAA.1.86.mtx
1323256	   0.000	-450359962737050.06250000	-450359962737050.06250000 tCounts.uniform.microT_AAAAAA.1.87.mtx
1338293	   0.000	-1125899906842624.50000000	-2251799813685248.50000000 tCounts.uniform.microT_AAAAAA.1.88.mtx
1353330	   0.000	-900719925474099.62500000	-1125899906842624.50000000 tCounts.uniform.microT_AAAAAA.1.89.mtx
1368367	   0.000	-750599937895083.12500000	4503599627370496.00000000 tCounts.uniform.microT_AAAAAA.1.90.mtx
1383404	   0.000	-346430740566961.75000000	-450359962737050.06250000 tCounts.uniform.microT_AAAAAA.1.91.mtx
1398441	   0.000	-450359962737050.06250000	-2251799813685248.50000000 tCounts.uniform.microT_AAAAAA.1.92.mtx
1413478	   0.000	-643371375338642.75000000	-2251799813685248.50000000 tCounts.uniform.microT_AAAAAA.1.93.mtx
1428515	   0.000	-346430740566961.75000000	-500399958596722.25000000 tCounts.uniform.microT_AAAAAA.1.94.mtx
1443552	   0.000	-562949953421312.50000000	-643371375338642.75000000 tCounts.uniform.microT_AAAAAA.1.95.mtx
1458589	   0.000	-450359962737050.06250000	-643371375338642.75000000 tCounts.uniform.microT_AAAAAA.1.96.mtx
1473626	   0.000	3002399751580330.00000000	2251799813685247.50000000 tCounts.uniform.microT_AAAAAA.1.97.mtx
1488663	   0.000	2251799813685247.50000000	818836295885544.25000000 tCounts.uniform.microT_AAAAAA.1.98.mtx
1503700	   0.000	3002399751580330.00000000	1801439850948197.75000000 tCounts.uniform.microT_AAAAAA.1.99.mtx
15037	   0.000	63880845778304.40625000	17354911858845.33984375 tCounts.uniform.microT_AAAAAA.100.0.mtx
30074	   0.000	10997801287839.53906250	3882413471870.61718750 tCounts.uniform.microT_AAAAAA.100.1.mtx
45111	   0.000	500399958596721.31250000	7711643197551.71972656 tCounts.uniform.microT_AAAAAA.100.2.mtx
60148	   0.000	24019198012642.14843750	20849998274862.90625000 tCounts.uniform.microT_AAAAAA.100.3.mtx
75185	   0.000	20801845853904.79296875	11652262942743.34375000 tCounts.uniform.microT_AAAAAA.100.4.mtx
90222	   0.000	20470907397138.11718750	  57714.30943696 tCounts.uniform.microT_AAAAAA.100.5.mtx
105259	   0.000	7165631865346.35058594	3215708409403.63818359 tCounts.uniform.microT_AAAAAA.100.6.mtx
120296	   0.000	10931067056724.00390625	6933948617967.93066406 tCounts.uniform.microT_AAAAAA.100.7.mtx
135333	   0.000	6065454043596.12792969	3867410585976.74023438 tCounts.uniform.microT_AAAAAA.100.8.mtx
150370	   0.000	155296538874844.18750000	103531025916562.62500000 tCounts.uniform.microT_AAAAAA.100.9.mtx
165407	   0.000	70368744177663.50000000	12597481475161.72656250 tCounts.uniform.microT_AAAAAA.100.10.mtx
180444	   0.000	43513039877975.30468750	36466393743890.15625000 tCounts.uniform.microT_AAAAAA.100.11.mtx
195481	   0.000	62987407375810.63281250	15037060525443.56054688 tCounts.uniform.microT_AAAAAA.100.12.mtx
210518	   0.000	643371375338641.75000000	66719994479562.39843750 tCounts.uniform.microT_AAAAAA.100.13.mtx
225555	   0.000	35885255994983.53125000	7839163842245.79492188 tCounts.uniform.microT_AAAAAA.100.14.mtx
240592	   0.000	4410969272644.45214844	3479026363360.25390625 tCounts.uniform.microT_AAAAAA.100.15.mtx
255629	   0.000	28503795109939.34375000	12668353382194.98828125 tCounts.uniform.microT_AAAAAA.100.16.mtx
270666	   0.000	200159983438688.21875000	47406311867057.35156250 tCounts.uniform.microT_AAAAAA.100.17.mtx
285703	   0.000	562949953421311.50000000	4940866294426.81347656 tCounts.uniform.microT_AAAAAA.100.18.mtx
300740	   0.000	20060577404767.85546875	8339999309944.86230469 tCounts.uniform.microT_AAAAAA.100.19.mtx
315777	   0.000	16710944813990.20898438	11329810383321.50195312 tCounts.uniform.microT_AAAAAA.100.20.mtx
330814	   0.000	3897533212782.27441406	3629008563553.48535156 tCounts.uniform.microT_AAAAAA.100.21.mtx
345851	   0.000	81145939231900.32812500	13304577924284.56835938 tCounts.uniform.microT_AAAAAA.100.22.mtx
360888	   0.000	272945431961847.71875000	27714459245356.39843750 tCounts.uniform.microT_AAAAAA.100.23.mtx
375925	   0.000	95821268667456.85937500	33359997239780.95312500 tCounts.uniform.microT_AAAAAA.100.24.mtx
390962	   0.000	24881765897074.06250000	20946975011025.06250000 tCounts.uniform.microT_AAAAAA.100.25.mtx
405999	   0.000	13688752666779.12500000	6854793953379.25000000 tCounts.uniform.microT_AAAAAA.100.26.mtx
421036	   0.000	94812623734115.20312500	75059993789507.76562500 tCounts.uniform.microT_AAAAAA.100.27.mtx
436073	   0.000	23334713095183.41406250	17523733958639.56250000 tCounts.uniform.microT_AAAAAA.100.28.mtx
451110	   0.000	6160875003242.31250000	3969677943913.55566406 tCounts.uniform.microT_AAAAAA.100.29.mtx
466147	   0.000	71485708370959.75000000	23828569456986.25000000 tCounts.uniform.microT_AAAAAA.100.30.mtx
481184	   0.000	138572296226783.98437500	10143242403987.10351562 tCounts.uniform.microT_AAAAAA.100.31.mtx
496221	   0.000	120095990063212.71875000	   2324.53787494 tCounts.uniform.microT_AAAAAA.100.32.mtx
511258	   0.000	12254692863592.68554688	3293308685462.38574219 tCounts.uniform.microT_AAAAAA.100.33.mtx
526295	   0.000	58870583364319.70312500	22688159331840.78906250 tCounts.uniform.microT_AAAAAA.100.34.mtx
541332	   0.000	5682775555041.13574219	3544745869633.89306641 tCounts.uniform.microT_AAAAAA.100.35.mtx
556369	   0.000	7798440913195.16406250	6508091947066.69042969 tCounts.uniform.microT_AAAAAA.100.36.mtx
571406	   0.000	321685687669320.62500000	5988829291715.58496094 tCounts.uniform.microT_AAAAAA.100.37.mtx
586443	   0.000	281474976710655.50000000	15719370427121.65039062 tCounts.uniform.microT_AAAAAA.100.38.mtx
601480	   0.000	9107380439575.83203125	6199035963344.98730469 tCounts.uniform.microT_AAAAAA.100.39.mtx
616517	   0.000	9007199254740992.00000000	10154677852018.65625000 tCounts.uniform.microT_AAAAAA.100.40.mtx
631554	   0.000	19580867945088.61328125	10672037031683.13867188 tCounts.uniform.microT_AAAAAA.100.41.mtx
646591	   0.000	13688752666779.12500000	13168419963071.12695312 tCounts.uniform.microT_AAAAAA.100.42.mtx
661628	   0.000	28324525958304.50390625	12922810982411.25390625 tCounts.uniform.microT_AAAAAA.100.43.mtx
676665	   0.000	6762161602657.90234375	2687913833106.33154297 tCounts.uniform.microT_AAAAAA.100.44.mtx
691702	   0.000	16930825666805.87695312	8627585493046.42773438 tCounts.uniform.microT_AAAAAA.100.45.mtx
706739	   0.000	11851577966763.96289062	7791694857041.88085938 tCounts.uniform.microT_AAAAAA.100.46.mtx
721776	   0.000	9392282851658.51171875	2469078743075.43017578 tCounts.uniform.microT_AAAAAA.100.47.mtx
736813	   0.000	13986334246491.72265625	8339999309944.86230469 tCounts.uniform.microT_AAAAAA.100.48.mtx
751850	   0.000	31604207911371.40234375	5875537674325.00000000 tCounts.uniform.microT_AAAAAA.100.49.mtx
766887	   0.000	32054089874522.60546875	9324222830994.31445312 tCounts.uniform.microT_AAAAAA.100.50.mtx
781924	   0.000	14051792909111.81054688	8417943228729.39843750 tCounts.uniform.microT_AAAAAA.100.51.mtx
796961	   0.000	36466393743890.15625000	18457375522009.73046875 tCounts.uniform.microT_AAAAAA.100.52.mtx
811998	   0.000	3889118849196.81933594	2988453634618.27636719 tCounts.uniform.microT_AAAAAA.100.53.mtx
827035	   0.000	36028797018963.46875000	22239998159853.80078125 tCounts.uniform.microT_AAAAAA.100.54.mtx
842072	   0.000	7364839946639.72265625	4164216021608.83544922 tCounts.uniform.microT_AAAAAA.100.55.mtx
857109	   0.000	9052461562553.26171875	8761866979319.53125000 tCounts.uniform.microT_AAAAAA.100.56.mtx
872146	   0.000	16679998619890.22656250	14008085932722.66015625 tCounts.uniform.microT_AAAAAA.100.57.mtx
887183	   0.000	50039995859671.67968750	14551210427690.92578125 tCounts.uniform.microT_AAAAAA.100.58.mtx
902220	   0.000	16557351571214.56054688	8121910960090.56640625 tCounts.uniform.microT_AAAAAA.100.59.mtx
917257	   0.000	9843933611738.28906250	5432568911182.24511719 tCounts.uniform.microT_AAAAAA.100.60.mtx
932294	   0.000	13565059118585.33203125	9481262373411.07031250 tCounts.uniform.microT_AAAAAA.100.61.mtx
947331	   0.000	18533331799878.08203125	10799999106403.56640625 tCounts.uniform.microT_AAAAAA.100.62.mtx
../HelperTools.py:110: RuntimeWarning: invalid value encountered in divide
  impTimes = -lagTimes/np.log(EigAns[0][1:NumImpliedTimes+1])
962368	   0.000	             nan	23579055640682.72265625 tCounts.uniform.microT_AAAAAA.100.63.mtx
977405	   0.000	4562917555592.70800781	3971428242830.62500000 tCounts.uniform.microT_AAAAAA.100.64.mtx
992442	   0.000	11119999079926.65039062	4496854345851.21875000 tCounts.uniform.microT_AAAAAA.100.65.mtx
1007479	   0.000	9135090522049.18750000	  14633.72500447 tCounts.uniform.microT_AAAAAA.100.66.mtx
1022516	   0.000	14504346625991.43554688	7036874417765.90039062 tCounts.uniform.microT_AAAAAA.100.67.mtx
1037553	   0.000	12238042465680.19726562	4218828690744.69580078 tCounts.uniform.microT_AAAAAA.100.68.mtx
1052590	   0.000	89180190640999.42187500	65745979961612.57812500 tCounts.uniform.microT_AAAAAA.100.69.mtx
1067627	   0.000	20849998274862.90625000	16027044937261.05273438 tCounts.uniform.microT_AAAAAA.100.70.mtx
1082664	   0.000	10931067056724.00390625	6123181002542.66308594 tCounts.uniform.microT_AAAAAA.100.71.mtx
1097701	   0.000	19328753765538.10937500	11287217111203.75000000 tCounts.uniform.microT_AAAAAA.100.72.mtx
1112738	   0.000	54589086392369.14843750	13149195992322.11718750 tCounts.uniform.microT_AAAAAA.100.73.mtx
1127775	   0.000	62118615549937.37500000	7481062503937.20117188 tCounts.uniform.microT_AAAAAA.100.74.mtx
1142812	   0.000	9135090522049.18750000	3922996191088.78173828 tCounts.uniform.microT_AAAAAA.100.75.mtx
1157849	   0.000	818836295885544.25000000	13343998895912.08203125 tCounts.uniform.microT_AAAAAA.100.76.mtx
1172886	   0.000	28962055481481.79296875	8449530257730.26269531 tCounts.uniform.microT_AAAAAA.100.77.mtx
1187923	   0.000	80421421917329.78125000	5313981861203.62500000 tCounts.uniform.microT_AAAAAA.100.78.mtx
1202960	   0.000	17059089497615.01562500	13463676016054.79296875 tCounts.uniform.microT_AAAAAA.100.79.mtx
1217997	   0.000	8092721702372.35937500	3195175329811.84179688 tCounts.uniform.microT_AAAAAA.100.80.mtx
1233034	   0.000	53297037010301.22656250	7569075003983.52636719 tCounts.uniform.microT_AAAAAA.100.81.mtx
1248071	   0.000	23640942925828.87500000	14206938887603.58984375 tCounts.uniform.microT_AAAAAA.100.82.mtx
1263108	   0.000	40756557713759.64843750	14741733641146.78710938 tCounts.uniform.microT_AAAAAA.100.83.mtx
1278145	   0.000	13343998895912.08203125	9876314972303.21875000 tCounts.uniform.microT_AAAAAA.100.84.mtx
1293182	   0.000	24609834029346.47265625	20105355479332.07031250 tCounts.uniform.microT_AAAAAA.100.85.mtx
1308219	   0.000	19002530073292.73437500	18495275677085.72656250 tCounts.uniform.microT_AAAAAA.100.86.mtx
1323256	   0.000	20240897201664.65234375	10596705005577.13671875 tCounts.uniform.microT_AAAAAA.100.87.mtx
1338293	   0.000	49490105795279.67187500	8669104191280.53125000 tCounts.uniform.microT_AAAAAA.100.88.mtx
1353330	   0.000	53297037010301.22656250	19927431979514.96875000 tCounts.uniform.microT_AAAAAA.100.89.mtx
1368367	   0.000	19839645935552.34765625	4336639024910.90625000 tCounts.uniform.microT_AAAAAA.100.90.mtx
1383404	   0.000	12171890884784.62500000	9209815188896.22070312 tCounts.uniform.microT_AAAAAA.100.91.mtx
1398441	   0.000	18648445661989.13281250	10522429035911.87304688 tCounts.uniform.microT_AAAAAA.100.92.mtx
1413478	   0.000	47910634333728.17968750	13688752666779.12500000 tCounts.uniform.microT_AAAAAA.100.93.mtx
1428515	   0.000	204709073971385.68750000	61693145580417.25000000 tCounts.uniform.microT_AAAAAA.100.94.mtx
1443552	   0.000	140737488355327.50000000	72638703667265.56250000 tCounts.uniform.microT_AAAAAA.100.95.mtx
1458589	   0.000	19496102282988.66015625	15556475396788.77734375 tCounts.uniform.microT_AAAAAA.100.96.mtx
1473626	   0.000	9285772427567.53320312	7258017127107.47070312 tCounts.uniform.microT_AAAAAA.100.97.mtx
1488663	   0.000	90981810653948.92187500	14669705626613.49414062 tCounts.uniform.microT_AAAAAA.100.98.mtx
1503700	   0.000	180143985094819.31250000	19164253733490.97265625 tCounts.uniform.microT_AAAAAA.100.99.mtx
