100	   0.000	243437817695701.96875000	      0.00000000
200	   0.000	   2139.22295955	      1.83673977
300	   0.000	      2.06772667	      2.06772667
400	   0.000	      1.64792479	      1.16572285
500	   0.000	      1.54780123	      1.24844041
600	   0.000	      1.36745635	      1.13726811
700	   0.000	      1.20706308	      1.07121914
800	   0.000	      1.13086160	      0.91713395
900	   0.000	      1.01891714	      0.83075096
1000	   0.000	      0.95619673	      0.83846959
1100	   0.000	      0.85889289	      0.77925128
1200	   0.000	      0.81091638	      0.81091638
1300	   0.000	      0.82465380	      0.74499470
1400	   0.000	      0.83124096	      0.75438074
1500	   0.000	      0.76921373	      0.76921373
1600	   0.000	      0.76492597	      0.69070808
1700	   0.000	      0.72117452	      0.67387296
1800	   0.000	      0.71288216	      0.71288216
1900	   0.000	      0.67345439	      0.67345439
2000	   0.000	      0.69839720	      0.65451186
2100	   0.000	      0.69795548	      0.63248783
2200	   0.000	      0.66009128	      0.64068367
2300	   0.000	      0.66710668	      0.61862066
2400	   0.000	      0.65579374	      0.60741650
2500	   0.000	      0.64189532	      0.61652080
2600	   0.000	      0.64780575	      0.60851082
2700	   0.000	      0.62616975	      0.62616975
2800	   0.000	      0.62692735	      0.62692735
2900	   0.000	      0.62183816	      0.60998974
3000	   0.000	      0.61514426	      0.61514426
3100	   0.000	      0.62296551	      0.62296551
3200	   0.000	      0.60093824	      0.60093824
3300	   0.000	      0.60293144	      0.60293144
3400	   0.000	      0.59138974	      0.59138974
3500	   0.000	      0.58680467	      0.58680467
3600	   0.000	      0.56971292	      0.56971292
3700	   0.000	      0.55131133	      0.55131133
3800	   0.000	      0.56497753	      0.56497753
3900	   0.000	      0.56002080	      0.56002080
4000	   0.000	      0.56481194	      0.56481194
4100	   0.000	      0.54769519	      0.54769519
4200	   0.000	      0.54992121	      0.52285841
4300	   0.000	      0.54171228	      0.53467044
4400	   0.000	      0.55693995	      0.54149197
4500	   0.000	      0.54016656	      0.54016656
4600	   0.000	      0.53961819	      0.53961819
4700	   0.000	      0.53165199	      0.53165199
4800	   0.000	      0.53567172	      0.51959684
4900	   0.000	      0.53558987	      0.52512783
5000	   0.000	      0.52856540	      0.52292503
5100	   0.000	      0.53461368	      0.52651522
5200	   0.000	      0.54523864	      0.52432300
5300	   0.000	      0.53602051	      0.53602051
5400	   0.000	      0.53318245	      0.53318245
5500	   0.000	      0.53148596	      0.53148596
5600	   0.000	      0.53092236	      0.53092236
5700	   0.000	      0.53194216	      0.53194216
5800	   0.000	      0.53132804	      0.53132804
5900	   0.000	      0.52667900	      0.52667900
6000	   0.000	      0.52386865	      0.52386865
6100	   0.000	      0.52897451	      0.51272154
6200	   0.000	      0.51626948	      0.50081714
6300	   0.000	      0.50862059	      0.48879552
6400	   0.000	      0.50796744	      0.48292025
6500	   0.000	      0.50755771	      0.49012229
6600	   0.000	      0.50712274	      0.49485761
6700	   0.000	      0.51175866	      0.48860553
6800	   0.000	      0.51373104	      0.49222642
6900	   0.000	      0.51239116	      0.49425864
7000	   0.000	      0.50480548	      0.49118745
7100	   0.000	      0.50026109	      0.49370898
7200	   0.000	      0.49387590	      0.49387590
7300	   0.000	      0.49834642	      0.48516238
7400	   0.000	      0.49968675	      0.47478630
7500	   0.000	      0.47789889	      0.47743313
7600	   0.000	      0.48357616	      0.48357616
7700	   0.000	      0.48113275	      0.48113275
7800	   0.000	      0.48138922	      0.48138922
7900	   0.000	      0.48100814	      0.48100814
8000	   0.000	      0.48634510	      0.48634510
8100	   0.000	      0.48920261	      0.48920261
8200	   0.000	      0.48506861	      0.48506861
8300	   0.000	      0.47702657	      0.47702657
8400	   0.000	      0.47731738	      0.47731738
8500	   0.000	      0.47658262	      0.47352707
8600	   0.000	      0.48568633	      0.46407009
8700	   0.000	      0.49040875	      0.46121161
8800	   0.000	      0.48222840	      0.48222840
8900	   0.000	      0.48383503	      0.48383503
9000	   0.000	      0.48924641	      0.47033599
9100	   0.000	      0.49225506	      0.47988296
9200	   0.000	      0.48423365	      0.46705602
9300	   0.000	      0.48796812	      0.47638349
9400	   0.000	      0.48535046	      0.47636956
9500	   0.000	      0.47704248	      0.47704248
9600	   0.000	      0.48375358	      0.46951374
9700	   0.000	      0.48343892	      0.45970782
9800	   0.000	      0.47857119	      0.46160417
9900	   0.000	      0.47209161	      0.46235065
10000	   0.000	      0.46885268	      0.46269413
10100	   0.000	      0.46888788	      0.46888788
10200	   0.000	      0.46664535	      0.46664535
10300	   0.000	      0.46810595	      0.46810595
10400	   0.000	      0.46816382	      0.46816382
10500	   0.000	      0.46902646	      0.46902646
10600	   0.000	      0.46572920	      0.46572920
10700	   0.000	      0.46134439	      0.46134439
10800	   0.000	      0.46303925	      0.46303925
10900	   0.000	      0.46402598	      0.46402598
11000	   0.000	      0.46208210	      0.46208210
11100	   0.000	      0.45858279	      0.45858279
11200	   0.000	      0.44496196	      0.44496196
11300	   0.000	      0.44614572	      0.44432582
11400	   0.000	      0.45058300	      0.45058300
11500	   0.000	      0.44751188	      0.44751188
11600	   0.000	      0.44388293	      0.44134415
11700	   0.000	      0.45772773	      0.44431530
11800	   0.000	      0.45976656	      0.44337334
11900	   0.000	      0.45600932	      0.44926338
12000	   0.000	      0.45531158	      0.45328962
12100	   0.000	      0.45549572	      0.45549572
12200	   0.000	      0.45519448	      0.45519448
12300	   0.000	      0.45054700	      0.45054700
12400	   0.000	      0.45179120	      0.45179120
12500	   0.000	      0.44827464	      0.44827464
12600	   0.000	      0.45448720	      0.45448720
12700	   0.000	      0.44952604	      0.44952604
12800	   0.000	      0.44984334	      0.44984334
12900	   0.000	      0.45055152	      0.45055152
13000	   0.000	      0.44976399	      0.44976399
13100	   0.000	      0.45159139	      0.45159139
13200	   0.000	      0.45061138	      0.45061138
13300	   0.000	      0.45086327	      0.45086327
13400	   0.000	      0.44654706	      0.44654706
13500	   0.000	      0.44898523	      0.44898523
13600	   0.000	      0.45165597	      0.45165597
13700	   0.000	      0.45226424	      0.45226424
13800	   0.000	      0.45399586	      0.45399586
13900	   0.000	      0.45237632	      0.45237632
14000	   0.000	      0.45482282	      0.45482282
14100	   0.000	      0.45346029	      0.45346029
14200	   0.000	      0.45489508	      0.45489508
14300	   0.000	      0.45468083	      0.45468083
14400	   0.000	      0.45425575	      0.45425575
14500	   0.000	      0.45135166	      0.45135166
14600	   0.000	      0.44852896	      0.44852896
14700	   0.000	      0.45257532	      0.45257532
14800	   0.000	      0.45336767	      0.45336767
14900	   0.000	      0.45019612	      0.45019612
15000	   0.000	      0.45136288	      0.45136288
15100	   0.000	      0.44717676	      0.44717676
15200	   0.000	      0.44817071	      0.44817071
15300	   0.000	      0.44430668	      0.44430668
15400	   0.000	      0.44369566	      0.44369566
15500	   0.000	      0.44203540	      0.44203540
15600	   0.000	      0.44160221	      0.44160221
15700	   0.000	      0.44369000	      0.44369000
15800	   0.000	      0.44423632	      0.44423632
15900	   0.000	      0.44312963	      0.44312963
16000	   0.000	      0.43964429	      0.43964429
16100	   0.000	      0.44511996	      0.44511996
16200	   0.000	      0.44452736	      0.44452736
16300	   0.000	      0.44421414	      0.44421414
16400	   0.000	      0.44074909	      0.44074909
16500	   0.000	      0.44410271	      0.44410271
16600	   0.000	      0.44323300	      0.44323300
16700	   0.000	      0.44100940	      0.44100940
16800	   0.000	      0.44058317	      0.44058317
16900	   0.000	      0.44093510	      0.44093510
17000	   0.000	      0.43870948	      0.43870948
17100	   0.000	      0.43901852	      0.43901852
17200	   0.000	      0.44494498	      0.44494498
17300	   0.000	      0.44643698	      0.44643698
17400	   0.000	      0.44453398	      0.44453398
17500	   0.000	      0.44634382	      0.44634382
17600	   0.000	      0.44455372	      0.44455372
17700	   0.000	      0.44453229	      0.44453229
17800	   0.000	      0.44201422	      0.44201422
17900	   0.000	      0.44388867	      0.44388867
18000	   0.000	      0.44396567	      0.44396567
18100	   0.000	      0.44382101	      0.44382101
18200	   0.000	      0.44321424	      0.44321424
18300	   0.000	      0.44050879	      0.44050879
18400	   0.000	      0.44215721	      0.44215721
18500	   0.000	      0.44157602	      0.44157602
18600	   0.000	      0.44265933	      0.44265933
18700	   0.000	      0.44089522	      0.44089522
18800	   0.000	      0.43890241	      0.43890241
18900	   0.000	      0.43808916	      0.43808916
19000	   0.000	      0.44013528	      0.44013528
19100	   0.000	      0.44068028	      0.44068028
19200	   0.000	      0.44151453	      0.44151453
19300	   0.000	      0.44168872	      0.44168872
19400	   0.000	      0.44236620	      0.44236620
19500	   0.000	      0.44211453	      0.44211453
19600	   0.000	      0.44293385	      0.44293385
19700	   0.000	      0.44341188	      0.44341188
19800	   0.000	      0.44285390	      0.44285390
19900	   0.000	      0.44400798	      0.44400798
20000	   0.000	      0.44233170	      0.44233170
20100	   0.000	      0.44349365	      0.44349365
20200	   0.000	      0.44211717	      0.44211717
20300	   0.000	      0.44020241	      0.44020241
20400	   0.000	      0.43889791	      0.43889791
20500	   0.000	      0.43713748	      0.43713748
20600	   0.000	      0.43716914	      0.43716914
20700	   0.000	      0.43773069	      0.43773069
20800	   0.000	      0.43737359	      0.43737359
20900	   0.000	      0.43573270	      0.43573270
21000	   0.000	      0.43479364	      0.43479364
21100	   0.000	      0.43520507	      0.43520507
21200	   0.000	      0.43449035	      0.43449035
21300	   0.000	      0.43436349	      0.43436349
21400	   0.000	      0.43344611	      0.43344611
21500	   0.000	      0.43281352	      0.43281352
21600	   0.000	      0.43315014	      0.43315014
21700	   0.000	      0.43116983	      0.43116983
21800	   0.000	      0.42894749	      0.42894749
21900	   0.000	      0.42766028	      0.42766028
22000	   0.000	      0.42732010	      0.42732010
22100	   0.000	      0.42640839	      0.42640839
22200	   0.000	      0.42794878	      0.42794878
22300	   0.000	      0.42837859	      0.42837859
22400	   0.000	      0.42381101	      0.42381101
22500	   0.000	      0.42277572	      0.42277572
22600	   0.000	      0.42479143	      0.42479143
22700	   0.000	      0.42478370	      0.42478370
22800	   0.000	      0.42509928	      0.42509928
22900	   0.000	      0.42603092	      0.42603092
23000	   0.000	      0.42625809	      0.42625809
23100	   0.000	      0.42544412	      0.42544412
23200	   0.000	      0.42453290	      0.42453290
23300	   0.000	      0.42397143	      0.42397143
23400	   0.000	      0.42289512	      0.42289512
23500	   0.000	      0.42008405	      0.42008405
23600	   0.000	      0.41998606	      0.41998606
23700	   0.000	      0.41726818	      0.41726818
23800	   0.000	      0.41762913	      0.41762913
23900	   0.000	      0.41853450	      0.41853450
24000	   0.000	      0.41751395	      0.41751395
24100	   0.000	      0.42035089	      0.42035089
24200	   0.000	      0.42242890	      0.42242890
24300	   0.000	      0.41947119	      0.41947119
24400	   0.000	      0.41767629	      0.41767629
24500	   0.000	      0.41582968	      0.41582968
24600	   0.000	      0.41735467	      0.41735467
24700	   0.000	      0.41569378	      0.41569378
24800	   0.000	      0.41752775	      0.41752775
24900	   0.000	      0.41612249	      0.41612249
25000	   0.000	      0.41576554	      0.41576554
25100	   0.000	      0.41294452	      0.41294452
25200	   0.000	      0.41016934	      0.40828430
25300	   0.000	      0.41087879	      0.41087879
25400	   0.000	      0.40920517	      0.40920517
25500	   0.000	      0.40808949	      0.40808949
25600	   0.000	      0.40936337	      0.40936337
25700	   0.000	      0.40942270	      0.40942270
