488	   0.000	      1.70932161	      1.70932161
571	   0.000	      1.57584886	      1.42880682
643	   0.000	      1.72326395	      1.37164330
708	   0.000	      1.14697796	      1.14697796
767	   0.000	      1.08682238	      1.08682238
822	   0.000	      1.06106379	      1.06106379
871	   0.000	      0.98667853	      0.98667853
913	   0.000	      1.04669340	      0.90328357
945	   0.000	      0.99548870	      0.93130614
972	   0.000	      0.89598778	      0.89598778
993	   0.000	      0.95030712	      0.85958148
1002	   0.000	      0.94588022	      0.86212615
1004	   0.000	      0.96114416	      0.85068530
1004	   0.000	      0.96114416	      0.85068530
1005	   0.000	      0.96249390	      0.85971978
1006	   0.000	      0.96158608	      0.85833503
1007	   0.000	      0.94636991	      0.86273002
1008	   0.000	      0.93986131	      0.87222814
1009	   0.000	      0.93064354	      0.87785727
1010	   0.000	      0.87989789	      0.87989789
1011	   0.000	      0.88751839	      0.88751839
1012	   0.000	      0.90379225	      0.90379225
1013	   0.000	      0.90288506	      0.90288506
1014	   0.000	      0.89662735	      0.89662735
1015	   0.000	      0.90288872	      0.90288872
1016	   0.000	      0.90281322	      0.90281322
1017	   0.000	      0.91249430	      0.91249430
1018	   0.000	      0.91376396	      0.91376396
1019	   0.000	      0.91680534	      0.91680534
1020	   0.000	      0.91715844	      0.91715844
1021	   0.000	      0.91818281	      0.91818281
1022	   0.000	      0.89951431	      0.89951431
1023	   0.000	      0.89972322	      0.89972322
1024	   0.000	      0.90089241	      0.90089241
1025	   0.000	      0.90103565	      0.90103565
1026	   0.000	      0.90752715	      0.90752715
1027	   0.000	      0.90896476	      0.90896476
1028	   0.000	      0.90857369	      0.90857369
1029	   0.000	      0.90741769	      0.90741769
1030	   0.000	      0.90945357	      0.90945357
1031	   0.000	      0.91039424	      0.91039424
1032	   0.000	      0.90534364	      0.90534364
1033	   0.000	      0.89530622	      0.89530622
1034	   0.000	      0.89741590	      0.89741590
1035	   0.000	      0.88951090	      0.88951090
1036	   0.000	      0.88887525	      0.88887525
1037	   0.000	      0.88889425	      0.88889425
1038	   0.000	      0.88933592	      0.88933592
1039	   0.000	      0.88573571	      0.88573571
1040	   0.000	      0.92681944	      0.86935982
1041	   0.000	      0.93197499	      0.86983501
1042	   0.000	      0.94461872	      0.86254473
1043	   0.000	      0.94527174	      0.85379667
1044	   0.000	      0.94383511	      0.86138379
1045	   0.000	      0.94599603	      0.85858344
1046	   0.000	      0.95256461	      0.86607263
1047	   0.000	      0.95075002	      0.86444252
1048	   0.000	      0.95205925	      0.86271768
1049	   0.000	      0.94884841	      0.85984857
1050	   0.000	      0.94875106	      0.86215136
1051	   0.000	      0.94947035	      0.87077315
1052	   0.000	      0.95454659	      0.87019544
1053	   0.000	      0.96072030	      0.87134274
1054	   0.000	      0.96599660	      0.86772604
1055	   0.000	      0.98088372	      0.86600226
1056	   0.000	      0.98790694	      0.86444864
1057	   0.000	      0.98567876	      0.86387706
1058	   0.000	      0.96685567	      0.87107842
1059	   0.000	      0.94993986	      0.86708360
1060	   0.000	      0.93529678	      0.86789193
1061	   0.000	      0.87132967	      0.87132967
1062	   0.000	      0.87241730	      0.87241730
1063	   0.000	      0.87073941	      0.87073941
1064	   0.000	      0.87258523	      0.87258523
1065	   0.000	      0.87122308	      0.87122308
1066	   0.000	      0.86728965	      0.86728965
1067	   0.000	      0.86780148	      0.86780148
1068	   0.000	      0.87097790	      0.87097790
1069	   0.000	      0.87441200	      0.87441200
1070	   0.000	      0.88660260	      0.88660260
1071	   0.000	      0.88635478	      0.88635478
1072	   0.000	      0.88522968	      0.88522968
1073	   0.000	      0.88320707	      0.88320707
1074	   0.000	      0.88401731	      0.88401731
1075	   0.000	      0.88575281	      0.88575281
1076	   0.000	      0.88316098	      0.88316098
1077	   0.000	      0.88222627	      0.88222627
1078	   0.000	      0.88473580	      0.88473580
1079	   0.000	      0.88068983	      0.88068983
1080	   0.000	      0.88621104	      0.88621104
1081	   0.000	      0.89184327	      0.89184327
1082	   0.000	      0.89248192	      0.89248192
1083	   0.000	      0.89187117	      0.89187117
1084	   0.000	      0.88345956	      0.88345956
1085	   0.000	      0.87801177	      0.87801177
1086	   0.000	      0.87389992	      0.87389992
1087	   0.000	      0.87483658	      0.87483658
1088	   0.000	      0.86912270	      0.86912270
1089	   0.000	      0.87788867	      0.87788867
1090	   0.000	      0.87723099	      0.87723099
1091	   0.000	      0.87687183	      0.87687183
1092	   0.000	      0.87488239	      0.87488239
1093	   0.000	      0.87925832	      0.87925832
1094	   0.000	      0.87235402	      0.87235402
1095	   0.000	      0.87211057	      0.87211057
1096	   0.000	      0.86957843	      0.86957843
1097	   0.000	      0.86727488	      0.86727488
